Date,Temperature (°C),Rainfall_mm,Humidity_pct,Crop_Yield_Impact_Score,Vegetable_Price_LKR_kg,Month,Day_of_Week,Year,Price_7_Days_Ago,Region_Anuradhapura,Region_Badulla,Region_Batticaloa,Region_Colombo,Region_Galle,Region_Gampaha,Region_Hambantota,Region_Jaffna,Region_Kalutara,Region_Kandy,Region_Kegalle,Region_Kilinochchi,Region_Kurunegala,Region_Mannar,Region_Matale,Region_Matara,Region_Monaragala,Region_Mullaitivu,Region_Nuwara Eliya,Region_Polonnaruwa,Region_Puttalam,Region_Ratnapura,Region_Trincomalee,Region_Vavuniya
2020-11-29,26.8,335.5,60.1,1.85,122.64,11,6,2020,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020-12-06,32.7,54.7,50.2,0.76,396.58,12,6,2020,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020-12-13,26.9,260.3,80.4,0.86,137.39,12,6,2020,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020-12-20,33.3,163.0,66.1,1.89,361.35,12,6,2020,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020-12-27,32.4,192.3,52.6,0.61,148.79,12,6,2020,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-01-03,37.1,230.7,86.5,0.84,486.65,1,6,2021,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-01-10,22.9,386.3,55.4,0.99,322.77,1,6,2021,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-01-17,35.4,152.8,83.4,1.2,92.7,1,6,2021,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-01-24,26.8,158.9,86.1,1.02,320.23,1,6,2021,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-01-31,31.0,327.8,83.1,1.06,410.56,1,6,2021,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-02-07,36.6,190.3,87.3,0.82,154.33,2,6,2021,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-02-14,33.2,224.2,88.4,1.06,189.47,2,6,2021,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-02-21,30.4,287.6,59.5,0.78,454.64,2,6,2021,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-02-28,30.2,372.5,94.7,1.34,61.22,2,6,2021,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-03-07,32.0,174.4,71.9,0.58,164.0,3,6,2021,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-03-14,36.0,131.2,93.4,0.81,250.83,3,6,2021,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-03-21,31.1,54.5,70.9,0.52,422.69,3,6,2021,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-03-28,27.1,157.5,53.5,1.6,263.25,3,6,2021,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-04-04,27.6,46.5,78.9,0.7,369.56,4,6,2021,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-04-11,32.9,228.0,87.1,0.54,404.11,4,6,2021,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-04-18,34.4,253.4,61.5,1.77,237.06,4,6,2021,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-04-25,23.5,311.9,55.5,0.73,379.13,4,6,2021,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-02,26.8,197.1,51.9,1.21,417.28,5,6,2021,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-10,26.8,335.5,60.1,1.85,122.64,5,0,2021,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-17,32.7,54.7,50.2,0.76,396.58,5,0,2021,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-24,26.9,260.3,80.4,0.86,137.39,5,0,2021,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-31,33.3,163.0,66.1,1.89,361.35,5,0,2021,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-06-07,32.4,192.3,52.6,0.61,148.79,6,0,2021,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-06-14,37.1,230.7,86.5,0.84,486.65,6,0,2021,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-06-21,22.9,386.3,55.4,0.99,322.77,6,0,2021,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-06-28,35.4,152.8,83.4,1.2,92.7,6,0,2021,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-05,26.8,158.9,86.1,1.02,320.23,7,0,2021,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-12,31.0,327.8,83.1,1.06,410.56,7,0,2021,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-19,36.6,190.3,87.3,0.82,154.33,7,0,2021,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-26,33.2,224.2,88.4,1.06,189.47,7,0,2021,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-02,30.4,287.6,59.5,0.78,454.64,8,0,2021,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-09,30.2,372.5,94.7,1.34,61.22,8,0,2021,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-16,32.0,174.4,71.9,0.58,164.0,8,0,2021,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-23,36.0,131.2,93.4,0.81,250.83,8,0,2021,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-30,31.1,54.5,70.9,0.52,422.69,8,0,2021,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-09-06,27.1,157.5,53.5,1.6,263.25,9,0,2021,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-09-13,27.6,46.5,78.9,0.7,369.56,9,0,2021,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-09-20,32.9,228.0,87.1,0.54,404.11,9,0,2021,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-09-27,34.4,253.4,61.5,1.77,237.06,9,0,2021,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-04,23.5,311.9,55.5,0.73,379.13,10,0,2021,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-11,26.8,197.1,51.9,1.21,417.28,10,0,2021,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-18,26.8,335.5,60.1,1.85,122.64,10,0,2021,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-25,32.7,54.7,50.2,0.76,396.58,10,0,2021,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-01,26.9,260.3,80.4,0.86,137.39,11,0,2021,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-08,33.3,163.0,66.1,1.89,361.35,11,0,2021,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-15,32.4,192.3,52.6,0.61,148.79,11,0,2021,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-22,37.1,230.7,86.5,0.84,486.65,11,0,2021,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-29,22.9,386.3,55.4,0.99,322.77,11,0,2021,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-12-06,35.4,152.8,83.4,1.2,92.7,12,0,2021,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-12-13,26.8,158.9,86.1,1.02,320.23,12,0,2021,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-12-20,31.0,327.8,83.1,1.06,410.56,12,0,2021,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-12-27,36.6,190.3,87.3,0.82,154.33,12,0,2021,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-03,33.2,224.2,88.4,1.06,189.47,1,0,2022,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-10,30.4,287.6,59.5,0.78,454.64,1,0,2022,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-17,30.2,372.5,94.7,1.34,61.22,1,0,2022,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-25,32.0,174.4,71.9,0.58,164.0,1,1,2022,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-02-01,36.0,131.2,93.4,0.81,250.83,2,1,2022,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-02-08,31.1,54.5,70.9,0.52,422.69,2,1,2022,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-02-15,27.1,157.5,53.5,1.6,263.25,2,1,2022,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-02-22,27.6,46.5,78.9,0.7,369.56,2,1,2022,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-03-01,32.9,228.0,87.1,0.54,404.11,3,1,2022,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-03-08,34.4,253.4,61.5,1.77,237.06,3,1,2022,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-03-15,23.5,311.9,55.5,0.73,379.13,3,1,2022,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-03-22,26.8,197.1,51.9,1.21,417.28,3,1,2022,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-03-29,26.8,335.5,60.1,1.85,122.64,3,1,2022,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-04-05,32.7,54.7,50.2,0.76,396.58,4,1,2022,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-04-12,26.9,260.3,80.4,0.86,137.39,4,1,2022,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-04-19,33.3,163.0,66.1,1.89,361.35,4,1,2022,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-04-26,32.4,192.3,52.6,0.61,148.79,4,1,2022,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-05-03,37.1,230.7,86.5,0.84,486.65,5,1,2022,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-05-10,22.9,386.3,55.4,0.99,322.77,5,1,2022,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-05-17,35.4,152.8,83.4,1.2,92.7,5,1,2022,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-05-24,26.8,158.9,86.1,1.02,320.23,5,1,2022,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-05-31,31.0,327.8,83.1,1.06,410.56,5,1,2022,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-06-07,36.6,190.3,87.3,0.82,154.33,6,1,2022,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-06-14,33.2,224.2,88.4,1.06,189.47,6,1,2022,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-06-21,30.4,287.6,59.5,0.78,454.64,6,1,2022,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-06-28,30.2,372.5,94.7,1.34,61.22,6,1,2022,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-07-05,32.0,174.4,71.9,0.58,164.0,7,1,2022,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-07-12,36.0,131.2,93.4,0.81,250.83,7,1,2022,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-07-19,31.1,54.5,70.9,0.52,422.69,7,1,2022,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-07-26,27.1,157.5,53.5,1.6,263.25,7,1,2022,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-08-02,27.6,46.5,78.9,0.7,369.56,8,1,2022,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-08-09,32.9,228.0,87.1,0.54,404.11,8,1,2022,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-08-16,34.4,253.4,61.5,1.77,237.06,8,1,2022,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-08-23,23.5,311.9,55.5,0.73,379.13,8,1,2022,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-08-30,26.8,197.1,51.9,1.21,417.28,8,1,2022,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-09-06,26.8,335.5,60.1,1.85,122.64,9,1,2022,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-09-13,32.7,54.7,50.2,0.76,396.58,9,1,2022,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-09-20,26.9,260.3,80.4,0.86,137.39,9,1,2022,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-09-27,33.3,163.0,66.1,1.89,361.35,9,1,2022,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-04,32.4,192.3,52.6,0.61,148.79,10,1,2022,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-12,37.1,230.7,86.5,0.84,486.65,10,2,2022,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-19,22.9,386.3,55.4,0.99,322.77,10,2,2022,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-26,35.4,152.8,83.4,1.2,92.7,10,2,2022,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-02,26.8,158.9,86.1,1.02,320.23,11,2,2022,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-09,31.0,327.8,83.1,1.06,410.56,11,2,2022,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-16,36.6,190.3,87.3,0.82,154.33,11,2,2022,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-23,33.2,224.2,88.4,1.06,189.47,11,2,2022,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-30,30.4,287.6,59.5,0.78,454.64,11,2,2022,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-12-07,30.2,372.5,94.7,1.34,61.22,12,2,2022,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-12-14,32.0,174.4,71.9,0.58,164.0,12,2,2022,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-12-21,36.0,131.2,93.4,0.81,250.83,12,2,2022,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-12-28,31.1,54.5,70.9,0.52,422.69,12,2,2022,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-04,27.1,157.5,53.5,1.6,263.25,1,2,2023,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-11,27.6,46.5,78.9,0.7,369.56,1,2,2023,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-18,32.9,228.0,87.1,0.54,404.11,1,2,2023,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-25,34.4,253.4,61.5,1.77,237.06,1,2,2023,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-02-01,23.5,311.9,55.5,0.73,379.13,2,2,2023,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-02-08,26.8,197.1,51.9,1.21,417.28,2,2,2023,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-02-15,26.8,335.5,60.1,1.85,122.64,2,2,2023,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-02-22,32.7,54.7,50.2,0.76,396.58,2,2,2023,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-01,26.9,260.3,80.4,0.86,137.39,3,2,2023,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-08,33.3,163.0,66.1,1.89,361.35,3,2,2023,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-15,32.4,192.3,52.6,0.61,148.79,3,2,2023,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-22,37.1,230.7,86.5,0.84,486.65,3,2,2023,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-29,22.9,386.3,55.4,0.99,322.77,3,2,2023,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-05,35.4,152.8,83.4,1.2,92.7,4,2,2023,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-12,26.8,158.9,86.1,1.02,320.23,4,2,2023,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-19,31.0,327.8,83.1,1.06,410.56,4,2,2023,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-26,36.6,190.3,87.3,0.82,154.33,4,2,2023,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-03,33.2,224.2,88.4,1.06,189.47,5,2,2023,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-10,30.4,287.6,59.5,0.78,454.64,5,2,2023,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-17,30.2,372.5,94.7,1.34,61.22,5,2,2023,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-24,32.0,174.4,71.9,0.58,164.0,5,2,2023,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-31,36.0,131.2,93.4,0.81,250.83,5,2,2023,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-06-07,31.1,54.5,70.9,0.52,422.69,6,2,2023,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-06-14,27.1,157.5,53.5,1.6,263.25,6,2,2023,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-06-21,27.6,46.5,78.9,0.7,369.56,6,2,2023,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-06-29,32.9,228.0,87.1,0.54,404.11,6,3,2023,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-07-06,34.4,253.4,61.5,1.77,237.06,7,3,2023,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-07-13,23.5,311.9,55.5,0.73,379.13,7,3,2023,164.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-07-20,26.8,197.1,51.9,1.21,417.28,7,3,2023,250.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-07-27,26.8,335.5,60.1,1.85,122.64,7,3,2023,422.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-08-03,32.7,54.7,50.2,0.76,396.58,8,3,2023,263.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-08-10,26.9,260.3,80.4,0.86,137.39,8,3,2023,369.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-08-17,33.3,163.0,66.1,1.89,361.35,8,3,2023,404.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-08-24,32.4,192.3,52.6,0.61,148.79,8,3,2023,237.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-08-31,37.1,230.7,86.5,0.84,486.65,8,3,2023,379.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-09-07,22.9,386.3,55.4,0.99,322.77,9,3,2023,417.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-09-14,35.4,152.8,83.4,1.2,92.7,9,3,2023,122.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-09-21,26.8,158.9,86.1,1.02,320.23,9,3,2023,396.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-09-28,31.0,327.8,83.1,1.06,410.56,9,3,2023,137.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-10-05,36.6,190.3,87.3,0.82,154.33,10,3,2023,361.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-10-12,33.2,224.2,88.4,1.06,189.47,10,3,2023,148.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-10-19,30.4,287.6,59.5,0.78,454.64,10,3,2023,486.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-10-26,30.2,372.5,94.7,1.34,61.22,10,3,2023,322.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-11-02,32.0,174.4,71.9,0.58,164.0,11,3,2023,92.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-11-09,36.0,131.2,93.4,0.81,250.83,11,3,2023,320.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-11-16,31.1,54.5,70.9,0.52,422.69,11,3,2023,410.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-11-23,27.1,157.5,53.5,1.6,263.25,11,3,2023,154.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-11-30,27.6,46.5,78.9,0.7,369.56,11,3,2023,189.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-12-07,32.9,228.0,87.1,0.54,404.11,12,3,2023,454.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-12-14,34.4,253.4,61.5,1.77,237.06,12,3,2023,61.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
